"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
FALSE	"e"	NA	NA	"G91(-/-)"
FALSE	"e"	NA	NA	"G92(-/-)"
FALSE	"e"	NA	NA	"G93(-/-)"
FALSE	"e"	NA	NA	"G94(-/-)"
FALSE	"e"	NA	NA	"G95(-/-)"
FALSE	"e"	NA	NA	"G96(-/-)"
FALSE	"e"	NA	NA	"G97(-/-)"
FALSE	"e"	NA	NA	"G98(-/-)"
FALSE	"e"	NA	NA	"G99(-/-)"
FALSE	"e"	NA	NA	"G100(-/-)"
FALSE	"e"	NA	NA	"G1(+/-)"
FALSE	"e"	NA	NA	"G2(+/-)"
FALSE	"e"	NA	NA	"G3(+/-)"
FALSE	"e"	NA	NA	"G4(+/-)"
FALSE	"e"	NA	NA	"G5(+/-)"
FALSE	"e"	NA	NA	"G6(+/-)"
FALSE	"e"	NA	NA	"G7(+/-)"
FALSE	"e"	NA	NA	"G8(+/-)"
FALSE	"e"	NA	NA	"G9(+/-)"
FALSE	"e"	NA	NA	"G10(+/-)"
FALSE	"e"	NA	NA	"G11(+/-)"
FALSE	"e"	NA	NA	"G12(+/-)"
FALSE	"e"	NA	NA	"G13(+/-)"
FALSE	"e"	NA	NA	"G14(+/-)"
FALSE	"e"	NA	NA	"G15(+/-)"
FALSE	"e"	NA	NA	"G16(+/-)"
FALSE	"e"	NA	NA	"G17(+/-)"
FALSE	"e"	NA	NA	"G18(+/-)"
FALSE	"e"	NA	NA	"G19(+/-)"
FALSE	"e"	NA	NA	"G20(+/-)"
FALSE	"e"	NA	NA	"G21(+/-)"
FALSE	"e"	NA	NA	"G22(+/-)"
FALSE	"e"	NA	NA	"G23(+/-)"
FALSE	"e"	NA	NA	"G24(+/-)"
FALSE	"e"	NA	NA	"G25(+/-)"
FALSE	"e"	NA	NA	"G26(+/-)"
FALSE	"e"	NA	NA	"G27(+/-)"
FALSE	"e"	NA	NA	"G28(+/-)"
FALSE	"e"	NA	NA	"G29(+/-)"
FALSE	"e"	NA	NA	"G30(+/-)"
FALSE	"e"	NA	NA	"G31(+/-)"
FALSE	"e"	NA	NA	"G32(+/-)"
FALSE	"e"	NA	NA	"G33(+/-)"
FALSE	"e"	NA	NA	"G34(+/-)"
FALSE	"e"	NA	NA	"G35(+/-)"
FALSE	"e"	NA	NA	"G36(+/-)"
FALSE	"e"	NA	NA	"G37(+/-)"
FALSE	"e"	NA	NA	"G38(+/-)"
FALSE	"e"	NA	NA	"G39(+/-)"
FALSE	"e"	NA	NA	"G40(+/-)"
FALSE	"e"	NA	NA	"G41(+/-)"
FALSE	"e"	NA	NA	"G42(+/-)"
FALSE	"e"	NA	NA	"G43(+/-)"
FALSE	"e"	NA	NA	"G44(+/-)"
FALSE	"e"	NA	NA	"G45(+/-)"
FALSE	"e"	NA	NA	"G46(+/-)"
FALSE	"e"	NA	NA	"G47(+/-)"
FALSE	"e"	NA	NA	"G48(+/-)"
FALSE	"e"	NA	NA	"G49(+/-)"
FALSE	"e"	NA	NA	"G50(+/-)"
FALSE	"e"	NA	NA	"G51(+/-)"
FALSE	"e"	NA	NA	"G52(+/-)"
FALSE	"e"	NA	NA	"G53(+/-)"
FALSE	"e"	NA	NA	"G54(+/-)"
FALSE	"e"	NA	NA	"G55(+/-)"
FALSE	"e"	NA	NA	"G56(+/-)"
FALSE	"e"	NA	NA	"G57(+/-)"
FALSE	"e"	NA	NA	"G58(+/-)"
FALSE	"e"	NA	NA	"G59(+/-)"
FALSE	"e"	NA	NA	"G60(+/-)"
FALSE	"e"	NA	NA	"G61(+/-)"
FALSE	"e"	NA	NA	"G62(+/-)"
FALSE	"e"	NA	NA	"G63(+/-)"
FALSE	"e"	NA	NA	"G64(+/-)"
FALSE	"e"	NA	NA	"G65(+/-)"
FALSE	"e"	NA	NA	"G66(+/-)"
FALSE	"e"	NA	NA	"G67(+/-)"
FALSE	"e"	NA	NA	"G68(+/-)"
FALSE	"e"	NA	NA	"G69(+/-)"
FALSE	"e"	NA	NA	"G70(+/-)"
FALSE	"e"	NA	NA	"G71(+/-)"
FALSE	"e"	NA	NA	"G72(+/-)"
FALSE	"e"	NA	NA	"G73(+/-)"
FALSE	"e"	NA	NA	"G74(+/-)"
FALSE	"e"	NA	NA	"G75(+/-)"
FALSE	"e"	NA	NA	"G76(+/-)"
FALSE	"e"	NA	NA	"G77(+/-)"
FALSE	"e"	NA	NA	"G78(+/-)"
FALSE	"e"	NA	NA	"G79(+/-)"
FALSE	"e"	NA	NA	"G80(+/-)"
FALSE	"e"	NA	NA	"G81(+/-)"
FALSE	"e"	NA	NA	"G82(+/-)"
FALSE	"e"	NA	NA	"G83(+/-)"
FALSE	"e"	NA	NA	"G84(+/-)"
FALSE	"e"	NA	NA	"G85(+/-)"
FALSE	"e"	NA	NA	"G86(+/-)"
FALSE	"e"	NA	NA	"G87(+/-)"
FALSE	"e"	NA	NA	"G88(+/-)"
FALSE	"e"	NA	NA	"G89(+/-)"
FALSE	"e"	NA	NA	"G90(+/-)"
FALSE	"e"	NA	NA	"G91(+/-)"
FALSE	"e"	NA	NA	"G92(+/-)"
FALSE	"e"	NA	NA	"G93(+/-)"
FALSE	"e"	NA	NA	"G94(+/-)"
FALSE	"e"	NA	NA	"G95(+/-)"
FALSE	"e"	NA	NA	"G96(+/-)"
FALSE	"e"	NA	NA	"G97(+/-)"
FALSE	"e"	NA	NA	"G98(+/-)"
FALSE	"e"	NA	NA	"G99(+/-)"
FALSE	"e"	NA	NA	"G100(+/-)"
TRUE	"f"	NA	NA	"TS_1delt_0"
TRUE	"m"	"TS_1delt_0"	50	"TS_1delt_50"
TRUE	"m"	"TS_1delt_50"	50	"TS_1delt_100"
TRUE	"m"	"TS_1delt_100"	50	"TS_1delt_150"
TRUE	"m"	"TS_1delt_150"	50	"TS_1delt_200"
TRUE	"m"	"TS_1delt_200"	50	"TS_1delt_250"
TRUE	"m"	"TS_1delt_250"	50	"TS_1delt_300"
TRUE	"m"	"TS_1delt_300"	50	"TS_1delt_350"
TRUE	"m"	"TS_1delt_350"	50	"TS_1delt_400"
TRUE	"m"	"TS_1delt_400"	50	"TS_1delt_450"
TRUE	"l"	"TS_1delt_450"	50	"TS_1delt_500"
TRUE	"f"	NA	NA	"TS_2delt_500"
TRUE	"m"	"TS_2delt_500"	50	"TS_2delt_550"
TRUE	"m"	"TS_2delt_550"	50	"TS_2delt_600"
TRUE	"m"	"TS_2delt_600"	50	"TS_2delt_650"
TRUE	"m"	"TS_2delt_650"	50	"TS_2delt_700"
TRUE	"m"	"TS_2delt_700"	50	"TS_2delt_750"
TRUE	"m"	"TS_2delt_750"	50	"TS_2delt_800"
TRUE	"m"	"TS_2delt_800"	50	"TS_2delt_850"
TRUE	"m"	"TS_2delt_850"	50	"TS_2delt_900"
TRUE	"m"	"TS_2delt_900"	50	"TS_2delt_950"
TRUE	"l"	"TS_2delt_950"	50	"TS_2delt_1000"
TRUE	"f"	NA	NA	"TS_3delt_0"
TRUE	"m"	"TS_3delt_0"	50	"TS_3delt_50"
TRUE	"m"	"TS_3delt_50"	50	"TS_3delt_100"
TRUE	"m"	"TS_3delt_100"	50	"TS_3delt_150"
TRUE	"m"	"TS_3delt_150"	50	"TS_3delt_200"
TRUE	"m"	"TS_3delt_200"	50	"TS_3delt_250"
TRUE	"m"	"TS_3delt_250"	50	"TS_3delt_300"
TRUE	"m"	"TS_3delt_300"	50	"TS_3delt_350"
TRUE	"m"	"TS_3delt_350"	50	"TS_3delt_400"
TRUE	"m"	"TS_3delt_400"	50	"TS_3delt_450"
TRUE	"l"	"TS_3delt_450"	50	"TS_3delt_500"
TRUE	"f"	NA	NA	"TS_4delt_500"
TRUE	"m"	"TS_4delt_500"	50	"TS_4delt_550"
TRUE	"m"	"TS_4delt_550"	50	"TS_4delt_600"
TRUE	"m"	"TS_4delt_600"	50	"TS_4delt_650"
TRUE	"m"	"TS_4delt_650"	50	"TS_4delt_700"
TRUE	"m"	"TS_4delt_700"	50	"TS_4delt_750"
TRUE	"m"	"TS_4delt_750"	50	"TS_4delt_800"
TRUE	"m"	"TS_4delt_800"	50	"TS_4delt_850"
TRUE	"m"	"TS_4delt_850"	50	"TS_4delt_900"
TRUE	"m"	"TS_4delt_900"	50	"TS_4delt_950"
TRUE	"l"	"TS_4delt_950"	50	"TS_4delt_1000"
TRUE	"f"	NA	NA	"TS_5delt_0"
TRUE	"m"	"TS_5delt_0"	50	"TS_5delt_50"
TRUE	"m"	"TS_5delt_50"	50	"TS_5delt_100"
TRUE	"m"	"TS_5delt_100"	50	"TS_5delt_150"
TRUE	"m"	"TS_5delt_150"	50	"TS_5delt_200"
TRUE	"m"	"TS_5delt_200"	50	"TS_5delt_250"
TRUE	"m"	"TS_5delt_250"	50	"TS_5delt_300"
TRUE	"m"	"TS_5delt_300"	50	"TS_5delt_350"
TRUE	"m"	"TS_5delt_350"	50	"TS_5delt_400"
TRUE	"m"	"TS_5delt_400"	50	"TS_5delt_450"
TRUE	"l"	"TS_5delt_450"	50	"TS_5delt_500"
TRUE	"f"	NA	NA	"TS_6delt_500"
TRUE	"m"	"TS_6delt_500"	50	"TS_6delt_550"
TRUE	"m"	"TS_6delt_550"	50	"TS_6delt_600"
TRUE	"m"	"TS_6delt_600"	50	"TS_6delt_650"
TRUE	"m"	"TS_6delt_650"	50	"TS_6delt_700"
TRUE	"m"	"TS_6delt_700"	50	"TS_6delt_750"
TRUE	"m"	"TS_6delt_750"	50	"TS_6delt_800"
TRUE	"m"	"TS_6delt_800"	50	"TS_6delt_850"
TRUE	"m"	"TS_6delt_850"	50	"TS_6delt_900"
TRUE	"m"	"TS_6delt_900"	50	"TS_6delt_950"
TRUE	"l"	"TS_6delt_950"	50	"TS_6delt_1000"
TRUE	"f"	NA	NA	"TS_7delt_0"
TRUE	"m"	"TS_7delt_0"	50	"TS_7delt_50"
TRUE	"m"	"TS_7delt_50"	50	"TS_7delt_100"
TRUE	"m"	"TS_7delt_100"	50	"TS_7delt_150"
TRUE	"m"	"TS_7delt_150"	50	"TS_7delt_200"
TRUE	"m"	"TS_7delt_200"	50	"TS_7delt_250"
TRUE	"m"	"TS_7delt_250"	50	"TS_7delt_300"
TRUE	"m"	"TS_7delt_300"	50	"TS_7delt_350"
TRUE	"m"	"TS_7delt_350"	50	"TS_7delt_400"
TRUE	"m"	"TS_7delt_400"	50	"TS_7delt_450"
TRUE	"l"	"TS_7delt_450"	50	"TS_7delt_500"
TRUE	"f"	NA	NA	"TS_8delt_500"
TRUE	"m"	"TS_8delt_500"	50	"TS_8delt_550"
TRUE	"m"	"TS_8delt_550"	50	"TS_8delt_600"
TRUE	"m"	"TS_8delt_600"	50	"TS_8delt_650"
TRUE	"m"	"TS_8delt_650"	50	"TS_8delt_700"
TRUE	"m"	"TS_8delt_700"	50	"TS_8delt_750"
TRUE	"m"	"TS_8delt_750"	50	"TS_8delt_800"
TRUE	"m"	"TS_8delt_800"	50	"TS_8delt_850"
TRUE	"m"	"TS_8delt_850"	50	"TS_8delt_900"
TRUE	"m"	"TS_8delt_900"	50	"TS_8delt_950"
TRUE	"l"	"TS_8delt_950"	50	"TS_8delt_1000"
TRUE	"f"	NA	NA	"TS_9delt_0"
TRUE	"m"	"TS_9delt_0"	50	"TS_9delt_50"
TRUE	"m"	"TS_9delt_50"	50	"TS_9delt_100"
TRUE	"m"	"TS_9delt_100"	50	"TS_9delt_150"
TRUE	"m"	"TS_9delt_150"	50	"TS_9delt_200"
TRUE	"m"	"TS_9delt_200"	50	"TS_9delt_250"
TRUE	"m"	"TS_9delt_250"	50	"TS_9delt_300"
TRUE	"m"	"TS_9delt_300"	50	"TS_9delt_350"
TRUE	"m"	"TS_9delt_350"	50	"TS_9delt_400"
TRUE	"m"	"TS_9delt_400"	50	"TS_9delt_450"
TRUE	"l"	"TS_9delt_450"	50	"TS_9delt_500"
TRUE	"f"	NA	NA	"TS_10delt_500"
TRUE	"m"	"TS_10delt_500"	50	"TS_10delt_550"
TRUE	"m"	"TS_10delt_550"	50	"TS_10delt_600"
TRUE	"m"	"TS_10delt_600"	50	"TS_10delt_650"
TRUE	"m"	"TS_10delt_650"	50	"TS_10delt_700"
TRUE	"m"	"TS_10delt_700"	50	"TS_10delt_750"
TRUE	"m"	"TS_10delt_750"	50	"TS_10delt_800"
TRUE	"m"	"TS_10delt_800"	50	"TS_10delt_850"
TRUE	"m"	"TS_10delt_850"	50	"TS_10delt_900"
TRUE	"m"	"TS_10delt_900"	50	"TS_10delt_950"
TRUE	"l"	"TS_10delt_950"	50	"TS_10delt_1000"
TRUE	"f"	NA	NA	"TS_11delt_0"
TRUE	"m"	"TS_11delt_0"	50	"TS_11delt_50"
TRUE	"m"	"TS_11delt_50"	50	"TS_11delt_100"
TRUE	"m"	"TS_11delt_100"	50	"TS_11delt_150"
TRUE	"m"	"TS_11delt_150"	50	"TS_11delt_200"
TRUE	"m"	"TS_11delt_200"	50	"TS_11delt_250"
TRUE	"m"	"TS_11delt_250"	50	"TS_11delt_300"
TRUE	"m"	"TS_11delt_300"	50	"TS_11delt_350"
TRUE	"m"	"TS_11delt_350"	50	"TS_11delt_400"
TRUE	"m"	"TS_11delt_400"	50	"TS_11delt_450"
TRUE	"l"	"TS_11delt_450"	50	"TS_11delt_500"
TRUE	"f"	NA	NA	"TS_12delt_500"
TRUE	"m"	"TS_12delt_500"	50	"TS_12delt_550"
TRUE	"m"	"TS_12delt_550"	50	"TS_12delt_600"
TRUE	"m"	"TS_12delt_600"	50	"TS_12delt_650"
TRUE	"m"	"TS_12delt_650"	50	"TS_12delt_700"
TRUE	"m"	"TS_12delt_700"	50	"TS_12delt_750"
TRUE	"m"	"TS_12delt_750"	50	"TS_12delt_800"
TRUE	"m"	"TS_12delt_800"	50	"TS_12delt_850"
TRUE	"m"	"TS_12delt_850"	50	"TS_12delt_900"
TRUE	"m"	"TS_12delt_900"	50	"TS_12delt_950"
TRUE	"l"	"TS_12delt_950"	50	"TS_12delt_1000"
TRUE	"f"	NA	NA	"TS_13delt_0"
TRUE	"m"	"TS_13delt_0"	50	"TS_13delt_50"
TRUE	"m"	"TS_13delt_50"	50	"TS_13delt_100"
TRUE	"m"	"TS_13delt_100"	50	"TS_13delt_150"
TRUE	"m"	"TS_13delt_150"	50	"TS_13delt_200"
TRUE	"m"	"TS_13delt_200"	50	"TS_13delt_250"
TRUE	"m"	"TS_13delt_250"	50	"TS_13delt_300"
TRUE	"m"	"TS_13delt_300"	50	"TS_13delt_350"
TRUE	"m"	"TS_13delt_350"	50	"TS_13delt_400"
TRUE	"m"	"TS_13delt_400"	50	"TS_13delt_450"
TRUE	"l"	"TS_13delt_450"	50	"TS_13delt_500"
TRUE	"f"	NA	NA	"TS_14delt_500"
TRUE	"m"	"TS_14delt_500"	50	"TS_14delt_550"
TRUE	"m"	"TS_14delt_550"	50	"TS_14delt_600"
TRUE	"m"	"TS_14delt_600"	50	"TS_14delt_650"
TRUE	"m"	"TS_14delt_650"	50	"TS_14delt_700"
TRUE	"m"	"TS_14delt_700"	50	"TS_14delt_750"
TRUE	"m"	"TS_14delt_750"	50	"TS_14delt_800"
TRUE	"m"	"TS_14delt_800"	50	"TS_14delt_850"
TRUE	"m"	"TS_14delt_850"	50	"TS_14delt_900"
TRUE	"m"	"TS_14delt_900"	50	"TS_14delt_950"
TRUE	"l"	"TS_14delt_950"	50	"TS_14delt_1000"
TRUE	"f"	NA	NA	"TS_15delt_0"
TRUE	"m"	"TS_15delt_0"	50	"TS_15delt_50"
TRUE	"m"	"TS_15delt_50"	50	"TS_15delt_100"
TRUE	"m"	"TS_15delt_100"	50	"TS_15delt_150"
TRUE	"m"	"TS_15delt_150"	50	"TS_15delt_200"
TRUE	"m"	"TS_15delt_200"	50	"TS_15delt_250"
TRUE	"m"	"TS_15delt_250"	50	"TS_15delt_300"
TRUE	"m"	"TS_15delt_300"	50	"TS_15delt_350"
TRUE	"m"	"TS_15delt_350"	50	"TS_15delt_400"
TRUE	"m"	"TS_15delt_400"	50	"TS_15delt_450"
TRUE	"l"	"TS_15delt_450"	50	"TS_15delt_500"
TRUE	"f"	NA	NA	"TS_16delt_500"
TRUE	"m"	"TS_16delt_500"	50	"TS_16delt_550"
TRUE	"m"	"TS_16delt_550"	50	"TS_16delt_600"
TRUE	"m"	"TS_16delt_600"	50	"TS_16delt_650"
TRUE	"m"	"TS_16delt_650"	50	"TS_16delt_700"
TRUE	"m"	"TS_16delt_700"	50	"TS_16delt_750"
TRUE	"m"	"TS_16delt_750"	50	"TS_16delt_800"
TRUE	"m"	"TS_16delt_800"	50	"TS_16delt_850"
TRUE	"m"	"TS_16delt_850"	50	"TS_16delt_900"
TRUE	"m"	"TS_16delt_900"	50	"TS_16delt_950"
TRUE	"l"	"TS_16delt_950"	50	"TS_16delt_1000"
TRUE	"f"	NA	NA	"TS_17delt_0"
TRUE	"m"	"TS_17delt_0"	50	"TS_17delt_50"
TRUE	"m"	"TS_17delt_50"	50	"TS_17delt_100"
TRUE	"m"	"TS_17delt_100"	50	"TS_17delt_150"
TRUE	"m"	"TS_17delt_150"	50	"TS_17delt_200"
TRUE	"m"	"TS_17delt_200"	50	"TS_17delt_250"
TRUE	"m"	"TS_17delt_250"	50	"TS_17delt_300"
TRUE	"m"	"TS_17delt_300"	50	"TS_17delt_350"
TRUE	"m"	"TS_17delt_350"	50	"TS_17delt_400"
TRUE	"m"	"TS_17delt_400"	50	"TS_17delt_450"
TRUE	"l"	"TS_17delt_450"	50	"TS_17delt_500"
TRUE	"f"	NA	NA	"TS_18delt_500"
TRUE	"m"	"TS_18delt_500"	50	"TS_18delt_550"
TRUE	"m"	"TS_18delt_550"	50	"TS_18delt_600"
TRUE	"m"	"TS_18delt_600"	50	"TS_18delt_650"
TRUE	"m"	"TS_18delt_650"	50	"TS_18delt_700"
TRUE	"m"	"TS_18delt_700"	50	"TS_18delt_750"
TRUE	"m"	"TS_18delt_750"	50	"TS_18delt_800"
TRUE	"m"	"TS_18delt_800"	50	"TS_18delt_850"
TRUE	"m"	"TS_18delt_850"	50	"TS_18delt_900"
TRUE	"m"	"TS_18delt_900"	50	"TS_18delt_950"
TRUE	"l"	"TS_18delt_950"	50	"TS_18delt_1000"
TRUE	"f"	NA	NA	"TS_19delt_0"
TRUE	"m"	"TS_19delt_0"	50	"TS_19delt_50"
TRUE	"m"	"TS_19delt_50"	50	"TS_19delt_100"
TRUE	"m"	"TS_19delt_100"	50	"TS_19delt_150"
TRUE	"m"	"TS_19delt_150"	50	"TS_19delt_200"
TRUE	"m"	"TS_19delt_200"	50	"TS_19delt_250"
TRUE	"m"	"TS_19delt_250"	50	"TS_19delt_300"
TRUE	"m"	"TS_19delt_300"	50	"TS_19delt_350"
TRUE	"m"	"TS_19delt_350"	50	"TS_19delt_400"
TRUE	"m"	"TS_19delt_400"	50	"TS_19delt_450"
TRUE	"l"	"TS_19delt_450"	50	"TS_19delt_500"
TRUE	"f"	NA	NA	"TS_20delt_500"
TRUE	"m"	"TS_20delt_500"	50	"TS_20delt_550"
TRUE	"m"	"TS_20delt_550"	50	"TS_20delt_600"
TRUE	"m"	"TS_20delt_600"	50	"TS_20delt_650"
TRUE	"m"	"TS_20delt_650"	50	"TS_20delt_700"
TRUE	"m"	"TS_20delt_700"	50	"TS_20delt_750"
TRUE	"m"	"TS_20delt_750"	50	"TS_20delt_800"
TRUE	"m"	"TS_20delt_800"	50	"TS_20delt_850"
TRUE	"m"	"TS_20delt_850"	50	"TS_20delt_900"
TRUE	"m"	"TS_20delt_900"	50	"TS_20delt_950"
TRUE	"l"	"TS_20delt_950"	50	"TS_20delt_1000"
